d_mm,L_mm,L_rule,bending,shaft_mat,hub_mat,shaft_type,DiI_mm,DaA_mm,mu,S_R,RzI_um,RzA_um,M_req_Nmm,p_erf,p_zul,Z_erf,Z_zul,G,U_erf,U_zul,U_nom,tol_shaft_mm,tol_hub_mm,QI,QA,Mt_from_pzul,assembly_method,tA,tI,Mt_press,key_b_mm,key_h_mm,key_l_mm,Mt_key,spline_z,spline_b_mm,spline_hproj_mm,spline_D_mm,Mt_spline,label,label_score,Mt_label,pref_ease,pref_movement,pref_cost,pref_vibration,pref_speed,pref_bidirectional,score_press,score_key,score_spline
20.0,20.0,D,True,Aluminum 6061,Aluminum 6061,solid,,45.10273721911254,0.22,1.5,13.180281359083475,6.2612802483368775,8925.609133453876,28.698077044350562,47.5,0.024834485826463366,0.041105126135593494,0.015553249285936283,0.04038773511239965,0.05665837542152978,0.05015011929787773,0.030090071578726636,0.020060047719151094,0.0,0.4434320671678633,9848.892969004002,heat_hub,339.40989758970744,,9848.892969004002,6.0,6.0,20.0,24000.0,6,6,2.5,25,27000.0,spline,1.2165568727723244,27000.0,0.4210511412469178,0.8514810904687168,0.7555260958502994,0.33668459837591624,0.07749796973731071,1.0,0.7057244440532616,1.0359826219425203,1.2165568727723244
35.0,17.5,0.5D,False,Steel C45,Steel C45,solid,,70.79109505126468,0.18,1.5,18.580199282603417,15.52647052149197,44699.77563465259,57.358046841853344,181.33333333333334,0.028875823786829957,0.0912888368470575,0.027285335843276314,0.056161159630106275,0.11857417269033382,0.09360896746624281,0.05616538047974568,0.03744358698649713,0.0,0.49441246776383535,94210.08049585074,heat_hub,385.65279211984245,,94210.08049585074,10.0,8.0,17.5,110250.0,8,7,2.5,40,171500.0,spline,1.5674503906705164,171500.0,0.0032767419136451315,0.7869673620656713,0.24547585121915894,0.14248020576250708,0.7994915982844587,1.0,0.9845243559000071,0.848638901944336,1.5674503906705164
70.0,35.0,0.5D,False,Steel C45,Steel C45,solid,,125.58504062818803,0.18,1.3,15.83368229261399,7.813745453004667,317945.84149878175,117.68742905992995,181.33333333333334,0.12498131079670934,0.1925717799442777,0.018917942196494928,0.14389925299320427,0.21148972214077263,0.18445353448174528,0.11067212068904717,0.07378141379269812,0.0,0.5573912278871234,376840.32198340294,heat_hub,355.10681207234836,,376840.32198340294,20.0,12.0,35.0,661500.0,10,12,4.0,78,1176000.0,spline,1.2213594103025052,1176000.0,0.5160411267807609,0.03521762656722971,0.5500785455973437,0.8466216139847108,0.0843985119145454,1.0,0.575541583026159,0.5313538721384603,1.2213594103025052
60.0,60.0,D,True,Aluminum 6061,Aluminum 6061,solid,,132.51235944335141,0.22,1.7,18.07298771987627,10.101158634970261,246413.1682987237,77.67453709185384,47.5,0.20283128928414237,0.12403660970136873,0.022539317083877224,0.2253706063680196,0.14657592678524595,0.14657592678524595,0.08794555607114757,0.05863037071409838,0.0,0.45278795315428516,88640.03672103601,heat_hub,306.9110094239527,,88640.03672103601,18.0,11.0,60.0,396000.0,8,12,4.0,68,345600.0,key,0.4459917441940485,396000.0,0.7404286608102791,0.3782616136992867,0.7249210189304145,0.6984260967392207,0.38748889210267845,1.0,,0.4459917441940485,0.4444686900924989
18.0,9.0,0.5D,False,Aluminum 6061,Aluminum 6061,solid,,34.74729464889953,0.22,1.5,12.569995500163394,18.038434248589635,6082.187965815771,24.142917560135174,47.5,0.019825394915746912,0.039005487060641136,0.024486743799002425,0.04431213871474934,0.06349223085964356,0.05582019400168587,0.03349211640101152,0.02232807760067435,0.0,0.5180259407783872,7977.60330489324,heat_hub,397.2788465724239,,7977.60330489324,6.0,6.0,9.0,9720.0,6,4,2.0,22,12960.0,spline,0.4367824908010596,12960.0,0.30549111161401354,0.07701726665467323,0.21950557963770567,0.2711062293046007,0.17296911268147663,0.0,0.2959188148516525,0.24859715996620427,0.4367824908010596
70.0,35.0,0.5D,False,Steel C45,Steel C45,solid,,125.9929654127995,0.18,1.5,14.011476070871499,13.094159307826704,319697.7850638942,102.55778843728709,181.33333333333334,0.1087266697662466,0.19224058700331687,0.021684508302958563,0.13041117806920516,0.21392509530627543,0.1805195284114473,0.10831171704686839,0.07220781136457892,0.0,0.5555865739857312,376840.32198340294,heat_hub,358.00606584080407,,376840.32198340294,20.0,12.0,35.0,661500.0,10,12,4.0,78,1176000.0,spline,1.140498680999283,1176000.0,0.8847794579004852,0.474152037832795,0.8046099103060386,0.06658074477415354,0.5948131365802575,0.0,0.336926707563273,0.5252656716443524,1.140498680999283
100.0,100.0,D,True,Aluminum 6061,Aluminum 6061,hollow,65.3160696330542,207.56449780294722,0.22,1.5,16.640588407386687,7.025065955379462,926539.0624602893,119.1622398046751,27.23560247652758,0.6997056613977022,0.15992402690349536,0.01893252349021292,0.7186381848879151,0.1788565503937083,0.1788565503937083,0.10731393023622497,0.07154262015748332,0.653160696330542,0.4817779584586555,141179.22828297917,heat_hub,252.38045866142355,,141179.22828297917,28.0,16.0,100.0,1600000.0,10,16,4.0,108,960000.0,key,-0.3534095717171011,1600000.0,0.45315032149170764,0.9685586480776861,0.3198906623237292,0.04172205864536971,0.392200834059207,0.0,,-0.3534095717171011,-0.5612357199509003
14.0,14.0,D,True,Steel C45,Steel C45,solid,,30.399990379940107,0.18,1.7,10.530804062949109,13.995719997349823,4151.994641870079,29.38110670689106,181.33333333333334,0.005778134230346914,0.035661295909949375,0.019621219248239147,0.02539935347858606,0.05528251515818852,0.04332925048634753,0.02599755029180852,0.017331700194539012,0.0,0.4605264615227678,15073.612879336117,heat_hub,432.39592356064594,,15073.612879336117,5.0,5.0,14.0,22050.0,6,4,3.0,20,35280.0,spline,3.591016702621201,35280.0,0.8027783741874889,0.550470680456704,0.19814405647103106,0.5827262542347943,0.4909358471108334,1.0,1.7561126970062382,2.1368242477296104,3.591016702621201
35.0,35.0,D,True,Aluminum 6061,Aluminum 6061,hollow,20.489862039824708,78.72649044996194,0.22,1.7,11.642246346555462,9.780647376964376,69612.18222570766,64.48614588022934,31.22070513916339,0.12041094615062242,0.05829646963672585,0.01713831497881587,0.1375492611294383,0.07543478461554172,0.07543478461554172,0.04526087076932503,0.03017391384621669,0.5854246297092773,0.44457716583016965,19824.97339906607,heat_hub,282.9399633703374,,19824.97339906607,10.0,8.0,35.0,98000.0,8,7,2.5,40,73500.0,key,0.3211362388878696,98000.0,0.5591752217557668,0.10702503499266802,0.8178863932447664,0.923859714221812,0.10129284244182235,0.0,,0.3211362388878696,0.14359978818472904
50.0,50.0,D,True,Steel C45,Steel C45,solid,,87.80692966601173,0.18,1.5,8.694924582678052,12.573457896450677,125041.6111985621,78.62119709402884,181.33333333333334,0.06034726423320032,0.13918600816858792,0.017014705983302986,0.0773619702165033,0.1562007141518909,0.12466521657773585,0.07479912994664151,0.04986608663109435,0.0,0.5694311393210458,192265.47039969536,heat_hub,363.6678569198181,,192265.47039969536,14.0,9.0,50.0,506250.0,8,10,4.0,58,560000.0,spline,1.7030716802046433,560000.0,0.17127911299155651,0.4870292814813715,0.5240346947628085,0.745501282994197,0.43768603854752874,1.0,0.78112644533327,1.4062251059777464,1.7030716802046433
80.0,80.0,D,True,Steel C45,Steel C45,solid,,191.76128985707214,0.18,1.3,10.352970495740768,16.93955074955899,703986.9544906993,199.50677293341164,181.33333333333334,0.21842632187905722,0.1985294657003389,0.02183401699623981,0.24026033887529702,0.22036348269657868,0.22036348269657868,0.1322180896179472,0.08814539307863148,0.0,0.4171853456953038,492199.6042232201,heat_hub,332.87862780893613,,492199.6042232201,22.0,14.0,80.0,2016000.0,10,12,4.0,88,1344000.0,key,0.40345453659134334,2016000.0,0.16231032380526766,0.4557505956577027,0.6617555982908444,0.5078695682446266,0.16539776755739566,0.0,,0.40345453659134334,0.0007696772000365115
14.0,14.0,D,True,Steel C45,Steel C45,hollow,7.283076026213183,24.179803743463555,0.18,1.5,12.507158203176722,10.99113901079744,2341.3805201843975,18.777640889212396,120.54388905385824,0.004679309913661196,0.030039035170016663,0.01879863777117933,0.023477947684840524,0.048837672941195995,0.03869378283865381,0.023216269703192283,0.015477513135461524,0.5202197161580845,0.5789956009789605,10020.396609747251,heat_hub,394.03376750711897,,10020.396609747251,5.0,5.0,14.0,22050.0,6,4,3.0,20,35280.0,spline,6.219757556591959,35280.0,0.33111016155668216,0.7551807041296572,0.2558381601172124,0.4045484334264565,0.7549743804678982,1.0,2.001359645800684,3.762203857866747,6.219757556591959
14.0,14.0,D,True,Aluminum 6061,Aluminum 6061,solid,,30.54769120480914,0.22,1.7,9.543637760201864,7.953327187396118,4463.152242341107,25.84061774310684,47.5,0.01580051702043336,0.02904437370390621,0.013997571958078386,0.029798088978511744,0.0430419456619846,0.03774440298859545,0.02264664179315727,0.01509776119543818,0.0,0.45829977480576245,4825.957554811961,heat_hub,359.53539084514637,,4825.957554811961,5.0,5.0,14.0,9800.0,6,4,3.0,20,15120.0,spline,1.1314318177134772,15120.0,0.935590892051032,0.14590151903260973,0.7123626753264682,0.47546450486956493,0.13170929761876837,0.0,0.47459758580504013,0.7142834877051176,1.1314318177134772
14.0,7.0,0.5D,False,Aluminum 6061,Aluminum 6061,hollow,6.4155856851768664,34.083921100098266,0.22,1.3,7.297229285798085,10.641713937621722,2246.7860613750004,17.01094656475914,37.52506308682296,0.011332907522520993,0.02499967113063189,0.014351154578735844,0.025684062101256837,0.03935082570936773,0.03388412026612337,0.020330472159674023,0.013553648106449349,0.4582561203697762,0.41075086281547685,3812.5128778662884,heat_hub,337.5644387462364,,3812.5128778662884,5.0,5.0,7.0,4900.0,6,4,3.0,20,15120.0,spline,2.7294670651519772,15120.0,0.6116115786951265,0.06705163812025805,0.5685917254285109,0.4587907225182739,0.563984548868014,1.0,1.0380982825962737,0.853479709802581,2.7294670651519772
80.0,80.0,D,True,Aluminum 6061,Aluminum 6061,solid,,199.48788403079698,0.22,1.7,11.755301816664023,16.96630529484573,706415.8275958232,125.2557607400038,47.5,0.42331150549988356,0.1605299140929864,0.022977285689207805,0.44628879118909137,0.1835071997821942,0.1835071997821942,0.11010431986931653,0.07340287991287768,0.0,0.40102686129875226,157582.28750406404,heat_hub,294.48666643978567,,157582.28750406404,22.0,14.0,80.0,896000.0,10,12,4.0,88,576000.0,key,0.08594398928528413,896000.0,0.2660418449639339,0.4529382710382701,0.9427792735634857,0.945738379959387,0.37287384287289493,1.0,,0.08594398928528413,
45.0,22.5,0.5D,False,Steel C45,Steel C45,solid,,81.53343527077661,0.18,1.3,12.274778386522835,11.405665911496548,105682.77264583805,94.65687828773981,181.33333333333334,0.06428836059869528,0.12315663618717361,0.018944355438415505,0.08323271603711078,0.14210099162558912,0.11855368139019778,0.07113220883411867,0.04742147255607912,0.0,0.5519208144554777,155735.03102375325,heat_hub,366.48331782516505,,155735.03102375325,14.0,9.0,22.5,205031.25,8,9,2.5,50,283500.0,spline,1.0134847346448377,283500.0,0.061037147452757234,0.7539931446854478,0.5644999495809225,0.6718906479581985,0.8023354521426597,0.0,0.6298831306766446,0.5926774313810315,1.0134847346448377
35.0,17.5,0.5D,False,Steel C45,Steel C45,solid,,62.47976420241296,0.18,1.7,10.524644080313468,14.908221979243624,49939.98023945935,56.54311298223488,181.33333333333334,0.030104497159189465,0.09654489344997368,0.020346292847645674,0.05045079000683514,0.11689118629761935,0.09031502778130567,0.054189016668783396,0.03612601111252227,0.0,0.5601813714695214,94210.08049585074,heat_hub,381.64568166099843,,94210.08049585074,10.0,8.0,17.5,110250.0,8,7,2.5,40,171500.0,spline,1.2223959697369615,171500.0,0.6971332381926337,0.7564453320014982,0.2963646029368836,0.6360411768519648,0.0340765678925955,0.0,0.6484826628945698,0.6525257921137811,1.2223959697369615
90.0,90.0,D,True,Aluminum 6061,Aluminum 6061,solid,,158.76210785593528,0.22,1.3,14.25856982183915,8.158670324527403,854489.7353544396,156.54696849169133,47.5,0.6717500241446324,0.203824618606802,0.017933792117093245,0.6896838162617256,0.22175841072389527,0.22175841072389527,0.13305504643433716,0.0887033642895581,0.0,0.566885897494308,199440.082622331,heat_hub,308.66519511471785,,199440.082622331,25.0,14.0,90.0,1134000.0,10,14,4.0,98,756000.0,key,-0.08797527730999255,1134000.0,0.9697246741407664,0.2023619581736137,0.253548142669094,0.20030054631072014,0.9914989595275809,1.0,,-0.08797527730999255,
30.0,30.0,D,True,Aluminum 6061,Aluminum 6061,solid,,58.86980664313935,0.22,1.3,14.41826546898761,15.833530861862481,36514.6929436417,60.20713677765684,47.5,0.08184368877706032,0.06457000656362491,0.024201437064680077,0.10604512584174039,0.08877144362830498,0.08877144362830498,0.05326286617698299,0.03550857745132199,0.0,0.509599091803645,22160.009180259003,heat_hub,349.9206767452916,,22160.009180259003,8.0,7.0,30.0,63000.0,8,6,3.0,36,64800.0,key,0.21185834170173606,63000.0,0.004284015608615133,0.03523670122600131,0.5500571685190029,0.07588710127134368,0.20248121156949794,0.0,,0.21185834170173606,0.1267775703439749
35.0,17.5,0.5D,False,Steel C45,Steel C45,hollow,17.893900916901007,86.4009898935523,0.18,1.7,8.868382448962851,15.918325218888347,53279.38997766382,60.32406406022664,133.93625051075222,0.033331501386496196,0.0740052313972771,0.01982936613428096,0.05316086752077716,0.09383459753155807,0.0775651055272457,0.04653906331634742,0.03102604221089828,0.5112543119114573,0.40508795145889737,69585.35813564555,heat_hub,326.74904174180494,,69585.35813564555,10.0,8.0,17.5,110250.0,8,7,2.5,40,171500.0,spline,1.0472670453806527,171500.0,0.8976901729249698,0.6359252504051075,0.09320277136898902,0.31805084526381167,0.027932550157694025,0.0,0.290333607011147,0.5274199007607214,1.0472670453806527
100.0,100.0,D,True,Steel C45,Steel C45,hollow,53.324923113240615,176.923157632005,0.18,1.5,8.18068306047211,18.63931176253246,652332.6274068034,102.54020957226307,123.40269935654483,0.18197564039025543,0.21899979856651075,0.021455995858403656,0.2034316362486591,0.2404557944249144,0.2256461311544123,0.13538767869264737,0.09025845246176492,0.5332492311324062,0.5652171334630884,523369.3685377561,heat_hub,303.713162020762,,523369.3685377561,28.0,16.0,100.0,3600000.0,10,16,4.0,108,2240000.0,key,1.2518750561245098,3600000.0,0.7959305219471497,0.6763772404566141,0.5471328003602639,0.617912841884452,0.10038069240392533,0.0,,1.2518750561245098,0.45756199208808535
16.0,16.0,D,True,Aluminum 6061,Aluminum 6061,solid,,28.852237451492933,0.22,1.3,6.21185047432671,18.47002774563545,5527.0482995523,32.038791432889106,47.5,0.024149990481634367,0.03580423906689761,0.01974550257596973,0.043895493057604096,0.055549741642867335,0.05088804220876204,0.03053282532525722,0.020355216883504817,0.0,0.5545497130647001,6303.291500162561,heat_hub,392.6549043899341,,6303.291500162561,5.0,5.0,16.0,12800.0,6,4,2.0,20,11520.0,key,0.8324270695695792,12800.0,0.6930717384384493,0.8121439809458874,0.7865506638676204,0.45240412029999233,0.17705577766698044,0.0,0.5278262783030658,0.8324270695695792,0.7472768864659904
16.0,8.0,0.5D,False,Aluminum 6061,Aluminum 6061,solid,,32.866745205873734,0.22,1.5,10.358812639653603,13.072160719656939,4919.141735112717,24.71293317275353,47.5,0.017610462641365066,0.03384855086271564,0.018744778687448435,0.0363552413288135,0.052593329550164075,0.04609809426162385,0.027658856556974306,0.01843923770464954,0.0,0.48681425251504923,6303.291500162561,heat_hub,377.2569247404379,,6303.291500162561,5.0,5.0,8.0,6400.0,6,4,2.0,20,11520.0,spline,1.0653443712965212,11520.0,0.1995549685827961,0.7124571935801768,0.5025713796956586,0.8688526299320798,0.8966481908874484,0.0,0.7143726255191165,0.4834503376952118,1.0653443712965212
70.0,70.0,D,True,Steel C45,Steel C45,solid,,147.63030510878352,0.18,1.7,19.86595733826899,14.108290806389196,230223.92261939004,65.1661114274722,181.33333333333334,0.06466739875503169,0.17994559929046564,0.027179398515726552,0.09184679727075824,0.2071249978061922,0.1610137175920186,0.09660823055521116,0.06440548703680744,0.0,0.47415738894815324,376840.32198340294,heat_hub,349.91071167403834,,376840.32198340294,20.0,12.0,70.0,1323000.0,10,12,4.0,78,1176000.0,key,1.8485898624019503,1323000.0,0.5041045029913964,0.4353878418133743,0.9512803985090398,0.9487720307338383,0.1249676782737964,0.0,0.4822238757310995,1.8485898624019503,1.5806634707561382
18.0,9.0,0.5D,False,Steel C45,Steel C45,solid,,40.65817331369735,0.18,1.5,8.940797109541215,17.44871600293322,8295.615175803568,40.24655269676209,181.33333333333334,0.010062475060474621,0.045337103976266654,0.02111161048997955,0.031174085550454173,0.0664487144662462,0.05233886289992939,0.03140331773995763,0.020935545159971758,0.0,0.44271541323613706,24917.604963800517,heat_hub,410.9662706770658,,24917.604963800517,6.0,6.0,9.0,21870.0,6,4,2.0,22,30240.0,press,1.2516270575912585,24917.604963800517,0.1943396157562839,0.4710914798337187,0.9751332054120772,0.5390358575151671,0.05694882111890576,0.0,1.2516270575912585,0.8596429658655002,1.1885069427862338
14.0,14.0,D,True,Aluminum 6061,Aluminum 6061,hollow,7.335428855449772,31.156238554043703,0.22,1.7,13.560955517637012,11.340686108504045,1949.9558031156062,11.289792457949558,34.4596707477814,0.008016905890167786,0.02446988626408332,0.019921313300912846,0.02793821919108063,0.04439119956499617,0.037810007415429954,0.02268600444925797,0.015124002966171982,0.523959203960698,0.44934820921067087,3501.0717554018606,heat_hub,367.5666640773581,,3501.0717554018606,5.0,5.0,14.0,9800.0,6,4,3.0,20,15120.0,spline,3.263789959961853,15120.0,0.1730861554214489,0.9066520239024916,0.9600814551218794,0.4929936572367587,0.46539012592482076,1.0,1.1659875189356097,2.0895755447592954,3.263789959961853
60.0,60.0,D,True,Steel C45,Steel C45,solid,,104.60758969851618,0.18,1.3,10.676158785561649,14.436423397594615,312224.7343274376,157.3032916231892,181.33333333333334,0.14549941327860125,0.16772626520145612,0.020090065746525013,0.16558947902512627,0.1878163309479811,0.1789255901788392,0.10735535410730351,0.07157023607153568,0.0,0.5735721487601686,276862.2773755613,heat_hub,364.18934853886265,,276862.2773755613,18.0,11.0,60.0,891000.0,8,12,4.0,68,806400.0,key,0.8086887466879012,891000.0,0.807254627642757,0.5418455690828292,0.3790676303893259,0.35027545712475716,0.06941202325540985,1.0,,0.8086887466879012,0.7733596817669423
25.0,25.0,D,True,Aluminum 6061,Aluminum 6061,hollow,12.362208194984204,61.90311907403188,0.22,1.5,19.730865449674674,18.44937704408287,29926.881274300853,61.582365558034894,35.88536144933377,0.07473926144911061,0.043552166066599805,0.03054419399500604,0.10528345544411666,0.07409636006160585,0.07409636006160585,0.044457816036963506,0.02963854402464234,0.49448832779936813,0.40385687141388976,11626.022502253638,heat_hub,350.3212002053528,,11626.022502253638,8.0,7.0,25.0,43750.0,6,6,2.5,30,33750.0,key,0.6355622411350234,43750.0,0.20272320262916632,0.8690497571674405,0.8778736682780394,0.6219083159380683,0.5213067322912591,1.0,,0.6355622411350234,0.6153428857539635
8.0,8.0,D,True,Aluminum 6061,Aluminum 6061,hollow,4.127265409598965,14.46040954402696,0.22,1.7,18.913647320273185,7.986163054642632,875.3845621006692,15.521588699270916,32.961741140099164,0.006710730953309039,0.014250949489095376,0.021519848299932653,0.02823057925324169,0.03577079778902803,0.032754710374713496,0.019652826224828095,0.013101884149885399,0.5159081761998706,0.5532346767664331,1093.5129618891876,heat_hub,475.9458103023753,,1093.5129618891876,2.0,2.0,8.0,1280.0,6,3,3.0,14,6480.0,spline,2.737924915960876,6480.0,0.18862652708034033,0.5833268994144378,0.4222941229236351,0.42922909513925034,0.20561265565742737,0.0,0.4143904945460971,0.33559495597778355,2.737924915960876
